3357;2021-01-21;16:02;WY
3357;2021-01-22;08:06;WE
3357;2021-01-22;15:46;WY
3360;2021-01-19;05:51;WE
3360;2021-01-19;14:31;WY
3360;2021-01-21;05:56;WE
3360;2021-01-21;14:29;WY
3360;2021-01-22;05:46;WE
3360;2021-01-22;14:39;WY
3386;2021-01-18;08:39;WE
3386;2021-01-18;17:32;WY
3386;2021-01-19;08:53;WE
3386;2021-01-19;17:28;WY
3386;2021-01-20;07:45;WE
3386;2021-01-20;16:32;WY
3399;2021-01-18;07:56;WE
3399;2021-01-18;17:06;WY
3399;2021-01-21;07:47;WE
3399;2021-01-21;18:38;WY
3399;2021-01-22;10:15;WE
3399;2021-01-22;19:15;WY
3399;2021-01-23;14:59;WE
3399;2021-01-23;22:59;WY
3406;2021-01-23;10:52;WE
3406;2021-01-23;19:41;WY
3406;2021-01-24;14:49;WE
3406;2021-01-24;23:33;WY
3416;2021-01-18;07:52;WE
3416;2021-01-18;16:35;WY
3416;2021-01-19;07:52;WE
3416;2021-01-19;16:33;WY
3416;2021-01-20;07:54;WE
3416;2021-01-20;16:38;WY
3420;2021-01-18;07:58;WE
3420;2021-01-18;19:17;WY
3420;2021-01-19;08:30;WE
3420;2021-01-19;21:04;WY
3420;2021-01-20;09:02;WE
3420;2021-01-20;19:35;WY
3420;2021-01-21;09:05;WE
3420;2021-01-21;19:01;WY
3420;2021-01-22;09:04;WE
3420;2021-01-22;20:48;WY
3422;2021-01-21;14:00;WE
3422;2021-01-21;23:30;WY
3422;2021-01-22;14:06;WE
3422;2021-01-22;21:00;WY
3422;2021-01-24;11:13;WE
3422;2021-01-24;19:07;WY
3425;2021-01-18;08:18;WE
3425;2021-01-18;19:09;WY
3425;2021-01-19;08:22;WE
3425;2021-01-19;21:04;WY
3425;2021-01-20;08:21;WE
3425;2021-01-20;18:27;WY
3425;2021-01-21;13:08;WE
3425;2021-01-21;23:16;WY
3425;2021-01-22;11:35;WE
3425;2021-01-22;20:48;WY
3441;2021-01-20;09:55;WE
3441;2021-01-20;19:34;WY
3441;2021-01-21;09:49;WE
3441;2021-01-21;19:35;WY
3441;2021-01-22;09:53;WE
3441;2021-01-22;19:34;WY
3456;2021-01-18;07:52;WE
3456;2021-01-18;16:31;WY
3456;2021-01-19;07:53;WE
3456;2021-01-19;16:37;WY
3456;2021-01-20;07:54;WE
3456;2021-01-20;16:31;WY
3459;2021-01-18;20:05;WE
3459;2021-01-19;08:43;WY
3459;2021-01-22;08:10;WE
3459;2021-01-22;20:32;WY
3459;2021-01-23;19:58;WE
3459;2021-01-24;08:45;WY
3463;2021-01-18;10:00;WE
3463;2021-01-18;18:30;WY
3463;2021-01-20;10:00;WE
3463;2021-01-20;18:30;WY
3463;2021-01-23;08:00;WE
3463;2021-01-23;16:30;WY
3463;2021-01-24;07:55;WE
3463;2021-01-24;16:18;WY
3467;2021-01-18;07:40;WE
3467;2021-01-18;15:58;WY
3467;2021-01-19;08:14;WE
3467;2021-01-19;16:31;WY
3467;2021-01-20;08:12;WE
3467;2021-01-20;16:56;WY
3467;2021-01-21;08:11;WE
3467;2021-01-21;14:52;WY
3473;2021-01-18;19:58;WE
3473;2021-01-19;04:30;WY
3473;2021-01-19;19:49;WE
3473;2021-01-20;04:43;WY
3473;2021-01-20;19:48;WE
3473;2021-01-21;04:37;WY
3473;2021-01-21;19:48;WE
3473;2021-01-22;04:35;WY
3474;2021-01-23;08:58;WE
3474;2021-01-23;19:23;WY
3474;2021-01-24;09:04;WE
3474;2021-01-24;19:25;WY
3479;2021-01-20;11:00;WE
3479;2021-01-20;23:00;WY
3479;2021-01-23;08:03;WE
3479;2021-01-23;17:10;WY
3479;2021-01-24;08:04;WE
3479;2021-01-24;16:25;WY
3480;2021-01-22;19:54;WE
3480;2021-01-23;04:30;WY
3480;2021-01-23;19:54;WE
3480;2021-01-24;04:41;WY
3480;2021-01-24;19:49;WE
3480;2021-01-25;04:42;WY
3485;2021-01-18;10:47;WE
3485;2021-01-18;19:38;WY
3485;2021-01-19;10:59;WE
3485;2021-01-19;20:10;WY
3485;2021-01-20;10:57;WE
3485;2021-01-20;20:14;WY
3489;2021-01-18;13:49;WE
3489;2021-01-18;22:16;WY
3489;2021-01-19;13:55;WE
3489;2021-01-19;22:40;WY
3489;2021-01-21;10:52;WE
3489;2021-01-21;19:36;WY
3489;2021-01-22;10:54;WE
3489;2021-01-22;19:30;WY
3492;2021-01-18;14:04;WE
3492;2021-01-18;21:49;WY
3492;2021-01-22;10:55;WE
3492;2021-01-22;23:38;WY
3492;2021-01-24;10:35;WE
3492;2021-01-24;22:44;WY
3497;2021-01-19;07:44;WE
3497;2021-01-19;16:30;WY
3497;2021-01-20;08:22;WE
3497;2021-01-20;16:32;WY
3497;2021-01-21;07:39;WE
3497;2021-01-21;16:35;WY
3497;2021-01-22;07:31;WE
3497;2021-01-22;16:33;WY
3500;2021-01-21;07:42;WE
3500;2021-01-21;20:31;WY
3500;2021-01-22;19:49;WE
3500;2021-01-23;08:31;WY
3510;2021-01-18;07:45;WE
3510;2021-01-18;16:54;WY
3510;2021-01-19;07:40;WE
3510;2021-01-19;16:32;WY
3510;2021-01-20;07:39;WE
3510;2021-01-20;16:34;WY
3510;2021-01-21;07:43;WE
3510;2021-01-21;16:32;WY
